feature_1,feature_2,feature_3
60.49577314262991,20.270781842742995,11.590063308099957
9.677194993747536,31.55669997271807,50.91015808445499
30.294507997634355,68.4583190214267,79.69085678719593
10.236768936184788,10.421950040919029,39.37184744608621
89.59111624605157,11.034168710590619,69.475681813632
30.748459294907843,79.74321238342843,39.53909367935066
9.290725399937783,58.477928436263625,28.387530056549032
41.32048187559567,20.637043329502244,51.07146324665493
59.99119732237357,49.81784516184849,51.310994667157104
51.49411295421371,18.502817842979734,70.72842425043207
89.37750045803713,29.6357346790323,32.429256034315394
51.210774714066915,78.82297506217057,59.15318618657326
69.76958012825165,51.73720788171313,28.88616855632809
90.85355513798896,10.288415311047514,89.75398029759009
19.781496884806238,48.401510154996274,69.76906766525242
19.936460539965385,10.173344641449326,79.7759665875939
60.07441808505158,79.11142915439072,50.31300990186177
0.5707025720199066,-0.4080175804022933,89.54177395396101
38.11621300605464,90.51715922444747,10.891435419683203
11.34629696839096,20.462238157815715,58.77768488611089
20.84027916968238,20.4185228727844,10.321141619817624
70.5774904484063,58.13157835803292,-0.32684611551788517
80.74757678483238,19.627969379007823,18.556905652448364
49.414877989366865,21.49625534713983,49.616955229012
60.87840970274651,30.825680454491643,49.021528294968064
19.637247313656648,20.569669587646683,78.84445735498885
18.919759708233887,89.25962681527815,39.638380270115796
90.73656863331627,68.98344774996193,0.10281298306828023
90.57081003583642,61.117214993949496,1.2009404539084882
28.821591977447223,80.15950914050009,88.86655171281672
79.83608044742911,29.699616656469907,60.00861544322901
21.23545160758259,69.24021562504548,1.874198793368811
70.47616704310272,10.57527844492076,39.68857945035638
69.23311875643127,69.69549396761681,18.40111474677942
11.651805359640585,50.024772287171466,29.86141825464931
80.4810445259508,58.74993259150894,39.929055809648744
80.75804587624836,28.59613087726107,69.3255001174333
12.082700119380636,90.72896419277936,31.03467139905198
0.2807860251603787,20.56348914249995,79.74744760613825
0.16985039155972395,51.3500256943586,37.771051505407314
39.86319699686486,69.35243949925186,10.548194761420714
1.2235292873555366,79.64606082137321,60.80986103562195
68.35440786013596,-1.4076364151676006,68.40294147176688
60.41793620814,60.9262272376561,49.28102972105059
70.12522425287376,41.74614128567559,60.43398717472444
61.37380627940894,59.826513938110935,79.68253953124382
0.4492620933154301,38.89054293991617,9.772111763864809
-0.3554667043891141,70.3443769518866,42.62632334231197
79.03654156446049,49.696568874919734,20.612323169852136
51.1281943972443,0.5054238993152904,9.695962943136108
69.22664004522923,30.67108750259062,70.6043341736799
10.009527064852186,20.300339007516172,30.098862473041716
49.57987128401345,11.320098740572066,20.892901234251347
20.247338531508408,9.920840551918632,41.26417241749788
20.990112127538154,-1.2396650487194896,50.37837803102444
49.53946912966614,39.420600205953654,29.00003211643913
18.733534871816587,21.413326302247476,79.69425961727056
67.65855939209851,91.18466077592737,20.55962057562853
8.288655556262418,80.66596790710258,31.18054970927128
29.6868789465358,69.62016177661613,49.05816369736389
0.9961885647625773,69.16944691965799,91.30624587777166
38.69289432406622,49.76418099542324,10.122241740245215
40.020555109204494,30.714828033588358,70.65994937849895
2.644105994897028,80.31623618691401,69.25855430482582
9.647643671839798,39.98106319288676,-0.24368873078600176
38.63037401359441,79.79361016419007,31.83498415971962
90.51172271970844,21.485110368567284,90.85554982819612
69.86742443785403,10.368363713140765,59.80588055249921
79.42360320761091,49.538985214851756,30.02983764352018
90.26164722672735,-1.9499166210773216,39.34914079508141
41.19657076142353,47.84912295611694,-0.10887680568256843
29.205897360752385,40.81983562782046,70.05566430435618
89.3613370149654,58.80431902136016,60.22607115463823
69.82317171509297,69.55461136479269,60.05269009424545
42.015202275354476,10.033350500742289,58.78284876860419
9.648733914031208,50.51959085283547,60.56945062502219
78.66025006976056,1.37293414031992,57.56869552047834
59.81294446041398,42.14349124225097,71.7360438271576
19.844698290821608,19.07270278641085,92.6302627187551
30.748710311175795,60.11405458286018,79.7838908673025
90.46042430457081,50.79672864019436,49.4895642425858
51.62728892505952,78.54773951650682,9.410181308180256
60.01790763839687,79.9735981644765,70.20683217228623
50.5308680931618,59.79636022735887,41.7835546555335
91.00985614904184,0.46199394501408675,28.992962999127435
30.856212229990366,49.76923334590477,19.795553280325755
59.50628375810549,69.35213438420044,10.24428498101449
70.89160315663509,79.08150235848382,0.5774983660391877
50.04197044659153,20.718869038423463,58.26395215372032
28.768568328938112,19.14891873275721,69.08069383317233
20.68589936848861,90.65197894520203,60.60481041048002
58.459036379038466,-0.7511577683503734,20.767486137530117
8.658792964431695,58.20093970231466,79.23369479306581
20.077773694434832,28.988715795354942,21.22286575840091
59.20713376140008,90.23675719309998,59.7782634075822
51.669961224691406,8.951877644210333,80.32855021529777
90.0093290868865,-0.9710791273501669,58.94100824524343
90.32159596580804,79.00846289539602,19.47182428166255
0.3068660413437728,29.5265869053043,51.64372159195826
69.768833689805,38.88827109934889,67.56079356581348
69.94046751758871,30.089087851822626,48.41906180390253
9.67899359610492,9.678049004648651,50.11238935330316
39.710680557613884,79.58110359638356,62.427273573119116
69.68886018104091,21.16028082670828,50.31304274717113
60.049578999110444,30.241006171525,60.14255884120078
89.90060904824362,47.629159632695426,77.94676420748357
29.32117235527659,59.774176733033826,81.17670021892779
39.67367116866537,89.0755316917796,0.3302444226226834
80.91668439546756,89.42446146131856,49.014488627222605
19.921470242432136,80.13243207555023,69.89128822617326
70.73882480782386,50.2817738150624,19.723302300140748
40.760312324084765,10.385000767554839,68.61220885388703
70.30024891916844,59.610113186299934,41.13289335154349
39.61815661429484,80.10408115356485,30.89977015601722
20.260022876683475,79.85461785416173,60.88842255863751
70.43373280790682,89.19617013915921,70.25338797101125
1.5807893708152954,50.86870381428975,8.760704936486686
20.740571666028337,30.126159337844914,70.24992342107582
81.10972455888357,21.804738210833776,11.839099047570757
39.926919791628315,80.59640846260979,52.245677187290966
11.980249754632805,78.9081895796983,29.24628891051885
0.19665566032334253,19.992667707600873,11.73429523004466
10.473851044625007,91.36506612076036,90.71704359323297
-0.7702163202891731,19.25220051224917,30.519748072951565
29.086918280976892,80.77659251090675,91.1711794042527
41.19819404602314,59.642515305985896,81.60775305368125
80.05316098525786,81.78405457125467,31.413771139393234
-0.40707540743664333,32.26459186023374,20.354091200115125
60.24733246263427,1.2582783077786486,49.72959788820173
9.927830117034258,19.69219225228478,68.15501610359868
32.02856897179869,28.146429376945406,89.49852085982505
49.21272868513273,19.940109786500344,40.00138282076281
1.2018251057407374,19.462067040102536,19.78485750221333
60.17642114445706,38.63002299094003,80.18414679789875
20.607455860255147,60.10649183925576,30.608470207722856
39.88797587362201,21.037074947654563,79.74949917265339
-0.8646361204469064,10.798922362938075,19.9369348566247
59.87435284684327,59.854038266282004,49.69059182149218
79.49589231680484,-0.3150966430834433,89.8616684803937
-0.47341401985370546,40.01789556668743,69.58789689587805
28.167124720127557,32.268383820195204,29.759987805413026
40.11055410647065,48.910826136314824,0.4046579406402288
27.850614729139718,-1.6127362805805723,39.37788608797634
89.60231746697137,88.4250732470158,79.10757481547499
89.30196759412658,80.6715770407005,80.9456347810214
91.0467533787904,38.799018783656166,69.36654328953944
11.393572590759497,91.9252741224013,39.790643854324095
78.44044680848768,-2.008670803892506,10.084820665247173
78.41794212311646,81.0782928623925,20.694006074197347
-0.676829867964113,-1.3580537768625371,0.847289301292207
30.905711735228977,52.19683741274471,60.800212231493504
30.222721120163037,79.51054051686656,1.0029138056641695
39.53094981191249,0.5566494878077372,79.19830278046958
0.8544475757599047,10.924810045912194,32.19708635200852
58.87109052867738,21.54572507847052,90.4632310555243
60.30612557949367,61.818519558834176,49.42020349196166
59.30262636102598,39.56356717131906,-0.06659423414974946
39.80287435160187,-0.20120458798938384,39.84178959392506
60.677891933886805,59.89111762002353,78.87180387473511
41.54363173276244,40.00586758165048,69.56948837306481
71.46925167302808,81.33792854798094,41.28424611555791
80.26073348280558,31.123859536732922,49.322865773087486
50.70033308705086,10.333401253247395,-1.2289071280759607
49.56979634129927,-1.012029723824481,9.562051839755435
-1.264830910393736,71.07701668081496,71.76605073371623
80.36341381191536,9.15778604942068,70.3359629246834
89.89659642602315,30.389120635818184,0.7050516362597304
49.93218802438655,29.583937184189978,11.747101904686883
-1.2398923777263902,89.49028561300004,8.613186260288355
29.851179583220766,-0.36480831601139807,32.949715869759096
80.26487744150539,9.745763108064281,49.748720050231306
39.155253621914845,18.822654039959865,20.42626996452573
9.670837736277912,10.927066198488813,87.5672960923332
71.16980804525468,59.441854233944106,90.39887867794579
49.89562991812634,-0.03688242435332638,70.82382337734535
0.45863439039642173,88.67217898869221,89.3729120680205
19.304272950699737,60.74697072289807,61.3076424805067
71.35555273279688,70.22065897574909,70.54998815686213
39.2008849521167,62.30602630033732,79.32417974721932
1.649544799790547,30.605026377799362,38.729023977628096
20.24070535359677,40.31139601495905,39.613821423055626
40.58226744529161,60.60383146362388,40.406873540324966
78.38279172776853,20.890496380078414,91.4704400252345
0.12664577138077412,79.8639215608814,30.96344764234646
30.33756390996046,20.28916223530508,88.68220400195761
50.282649194648755,49.95789903232178,60.48563463119211
49.54230308680609,29.431306766359896,9.004123491488851
70.81512577206253,0.8995695662245439,89.50922133854206
22.721264954459247,80.37468736021374,48.063644954522346
49.54713540448882,-0.25931233744328364,10.61245046427151
90.02197263529443,49.2436688504385,38.90325755793277
9.66836263932539,38.48719018670207,40.71155290103183
29.85245904844524,29.400559963831235,59.32979987035852
29.823093568094173,69.5670631975639,69.36656495167598
41.581294960327426,39.27580592320313,41.229884148317126
18.45132080750832,39.62513860447535,50.377236271486815
79.95906865324804,51.33746266234537,29.202416114108324
59.54370893024792,59.36825693030641,0.39312362907867904
19.701173881674794,69.50563952592785,80.40533577129746
41.95451895655235,10.594846659294143,0.437497025213247
11.053605845875756,10.110414301547548,70.06216574430735
61.86642889518781,9.508731138840433,80.12918158446726
20.652198229186027,30.079520371328783,29.59295526667008
10.036999229838372,20.170906113118196,0.28882494717845497
19.734850069414122,59.42294647349783,41.48154436916605
-1.74671799103165,0.8181550769220779,19.183346241960663
68.10626034405351,59.357614965401496,88.83971086072054
-0.415226200322955,41.03350075187715,11.34389769702377
9.892262573436883,-0.5465787502100263,49.44681472111526
89.13648110238985,50.421501712578745,10.485483958486354
19.954165534880207,29.81348800003694,10.758983678145272
10.862067778770275,80.12470162737033,9.950578987476767
32.411967231073675,41.49637757774802,91.3530328794799
20.67819150772887,49.55543972700945,89.49353980503255
70.38637104341409,41.07891337484299,10.402659659981001
11.391337433405122,40.029258885111005,37.30696978205434
49.7511938464727,69.52846573945239,79.41052158684444
68.81286237251105,40.83424113594817,70.68642047848874
49.36774842311187,-2.2300007904480523,88.84097316624633
79.61411516108531,18.932142370465662,40.63675034378076
78.89855120171282,49.371327584624645,19.411032968329287
49.44608543118797,-0.5043536424489101,92.52664170478798
80.49592601264195,51.197980795834376,79.87440535079952
80.20788993204192,19.307788901450927,10.213851273235143
88.67816445341268,58.49128228353674,20.505796932405747
48.843008902885295,40.43515221093158,37.542126918523124
80.88247379406634,19.920630244603036,8.908255124512909
69.99517166723074,90.99448789723209,-0.06495196241474448
39.43771897784015,39.76988352910499,27.6440686276464
38.328394040918695,90.99721534100765,60.337825673447234
38.76435898182953,29.668702712911937,38.05914641609851
49.47779578867718,88.77382137626535,40.3996493965903
31.042467592264263,70.13591997088359,50.301818065049936
50.10992311162659,42.000008280050196,69.82562353982091
89.1703326211197,69.72519312342719,71.16117084882485
11.201442159541813,78.1852882242621,59.77617161663629
60.58564292536474,79.54987981923718,39.063771206857815
90.94575807788426,18.030821425257297,50.44742047091619
61.26839819347737,68.99054849545571,0.19757241313260868
22.089323663732713,21.156353284173736,90.3297616516283
19.56075550948986,51.180086842809565,71.04334458563605
71.85203588313965,58.597322381325036,49.94759852432464
10.826768739807001,11.206027144090323,10.103754721747755
82.17985256536677,81.56262271434998,61.50437770972174
80.33817978236361,38.39707955878832,49.37228349038936
71.1453064948878,70.1937449192232,39.97725149695133
89.90182279826927,38.31753632927188,90.4406969112369
-0.4401822768754704,49.379139021140645,60.45836752598604
78.92863551696834,78.85742886280957,20.53288772271614
20.316539460830302,58.584386985848234,-0.15162922431998918
0.29665941091800246,29.46274530763075,20.016568151117212
11.51127936668803,71.04229762326958,30.578059649784755
39.602243638348455,20.755261555862027,19.569262985199536
60.537508092417205,11.066056298861898,1.5520972313232761
78.49117671721122,90.68609934433866,91.30560739033741
70.64409864511326,79.3568354514782,72.0410701996403
9.274500086474314,0.40650039508933733,20.953374316760517
50.854640796683064,40.31251201134475,71.43737276267225
90.48202205885411,59.53757107795863,8.056203160585516
90.596303363374,43.172344118431894,39.34773618852243
80.37587409765122,30.11329160910985,59.68173681051588
90.30901366867364,0.4611986898458214,61.99477641501305
80.52997258791213,20.43461682335886,80.01335549969377
51.091385989191394,10.838849452025922,30.584146211261185
41.38274667550465,10.560232653800396,50.382327316715816
-1.1504177643441733,40.08308001092844,90.3030725855034
0.8965115170867455,57.83268981823037,30.602788901703878
0.8136639081443265,59.87315683306674,30.246185799498978
80.18929825922223,71.18101818140723,60.77987663759143
9.768383407197684,28.81446773916973,79.26184067753228
80.8718344286286,1.3609180541363088,91.60165293740103
9.556452199910717,31.367309081179364,78.80028694289732
60.369300392612445,51.95679350774396,72.58968012505112
7.245987413934804,49.20404186535176,-0.9782424721443643
49.66521442365237,0.5460377904796245,0.20862259131884647
59.934399855567435,29.420983664265,89.66756737514773
69.48589602680634,91.06849929318064,39.38610717256221
59.37492275551187,-0.9039305021141119,81.23124172416897
70.53809134139816,29.5710880179192,79.05765415834506
10.64620100227079,90.75980469677171,79.5591099691232
59.082360050611456,80.89390038451657,10.598926463783537
68.20479864889775,40.00473904371516,49.10335891604883
89.68010512696618,79.94567337913823,-0.05362573650174325
69.9369930506032,90.15792074050083,78.20862873206102
31.41401198582034,79.86778285838794,48.32729554076649
68.7959397111807,41.42683243950188,21.052869212028693
50.10477659855148,20.024217128668848,90.71713703477563
80.2542400899675,42.04056141868936,59.79549618269885
68.74574098093747,68.83437973973366,70.1005839285259
79.62874245067262,80.2759675244066,1.9152847911522066
81.07697350011033,1.344632316460907,89.43175365976496
11.25576327431476,18.980857674904343,29.23092722831076
19.335714545049825,88.91162597245103,-0.15954523221649133
31.171006931573757,70.59637473725064,88.16313854217259
50.113787079709425,0.21086629355364347,40.98269802769832
39.93669378658468,0.34639160197520724,40.32206046491887
9.895233932418252,50.61706312279644,-0.1869553963168873
70.4382053354601,9.019472176571632,20.302933712457794
49.430751341129096,9.848818386959394,80.93741262817369
71.51885447104286,89.44062886697895,11.164495351347924
21.601845313221435,18.3876473943597,69.56237598640784
48.75976757108383,10.081488711959874,51.74027145557783
19.84418097181113,20.82710454915921,27.9147934739564
59.40358798681521,68.94818544577778,41.64520051050414
39.637213162341304,0.30339724501295035,-1.150213989651294
9.203037129303622,18.958976497162823,89.82491697179928
48.98487326482735,59.5873027831242,38.596282995832354
89.53220847370967,29.43127016799422,59.96185238769386
38.23432257892507,80.05294192180935,61.612743037798104
-0.2010988398302237,79.543103438791,20.237147101242233
91.62347849410553,52.3677122431812,8.847381253565754
-0.7673087577723207,38.71356027449741,22.53358804317858
39.30815032655023,60.8104888227938,58.96144558003781
69.3678953032449,8.381770077303253,58.92726439595079
90.58562047997152,39.303473637288455,79.74975637578945
89.71269303181771,60.49890562565153,40.883898254109255
59.353297705978775,80.52904386084398,88.73176031513039
20.840238214579998,61.11993721476003,39.29403865717923
30.096267959308523,70.46083323583245,80.41988576242893
78.69791678892499,79.37589628842443,88.25166290047653
-0.47599247294309643,30.97778556375939,39.76946830756117
68.9320743233685,51.458330293734406,80.08948912236177
9.80166766180564,87.19055083549466,1.1086166428346662
9.506700218814476,91.54904961941077,41.01872988206475
39.35401894530905,41.24391207456458,20.457913127845117
21.939630643486797,18.292493642722683,60.4346311205407
60.26831278821534,27.126033818386603,18.927440925351284
69.5360701468241,29.017063229678623,48.20822909153841
60.1499757714888,80.60056550378877,50.512175391999875
51.55002357997245,79.7371718721627,59.27348278397472
30.12757285778465,10.242632837016306,59.33904503297525
-0.7012347284670423,80.81155527771395,9.866658320977123
91.35044120010595,10.08038480074392,50.467934703869986
49.80213448659246,50.56361767798922,59.53335402652208
31.423391525717737,39.08644330732196,80.31250428695664
90.71233129256623,80.25741801882057,40.592376210693494
1.2971597919842204,39.960597125394315,68.29256736779409
-1.114786816066132,38.488720177363724,78.25429674124752
19.76195231387735,40.60454580642462,30.774397422016722
58.436857408295765,59.983320320196846,11.49114374705853
58.18338782674248,0.06913648825861089,60.845210854157145
38.86371386795027,29.267558144606863,90.5498455972495
68.21095442276358,49.82607045851664,29.867120142715
69.49458085428847,71.53480305712729,29.84600461602496
58.62211624121093,9.775616836074112,88.75941564238545
20.47739827289499,69.92946365104068,30.030890365619634
70.04093651599469,29.059444745886825,28.013442431679945
50.05136977198646,-0.12438882710118983,50.41632235143481
59.65538354517465,81.14450457594292,7.169103294789383
49.8761377489409,57.27020166412015,38.81546063737386
0.5283215822702315,79.49195735941406,28.51557546890197
39.76564028783392,59.81610464096341,0.9006060985614129
10.114123453789155,52.9350683705255,58.777180322840415
-1.6589284232262913,69.88924689843952,60.08451736676784
89.28999118494771,89.58084972029874,40.85378015999267
71.64221943400791,10.889100316739889,60.11886389487727
40.92314867785885,-1.4988039319677322,81.95872389935835
29.179779889154066,59.61997838101938,40.196211958770235
80.43330348752013,78.81497841933738,69.32420494964147
39.73590771967153,60.32895322434241,41.81485500298896
79.58908737668969,78.42770138511284,20.628454437353888
60.507665559154965,60.33952731004838,77.15508927285191
50.82567196299851,39.12783212662769,48.96887118167785
89.7717390107692,9.72785809255913,68.60815945504675
20.55843226052081,90.4191046819264,12.576961961523509
69.39005948929284,29.807416284878386,8.317741007194698
8.763356414213307,19.36565568696879,10.876954074237933
30.62429158088554,58.42292627147741,38.427738681900394
50.539443081649935,69.48257196094117,1.499465947879799
20.893623456665914,19.12873854757793,19.357434449761435
30.312783682202138,19.749930314646857,71.74257444735952
29.277025878623686,49.84338257335933,70.06815890488546
1.4259490877207583,-0.0914725831300796,79.82882790461626
89.45005821947491,10.001958185284995,82.92467418211201
31.452455773563592,20.198694462826424,10.274037075279773
11.390336523764281,89.26207289246237,0.7193102799759341
88.07783427725556,20.15674171445505,8.73125283388039
30.353271543170887,91.99945800970087,49.436616955883125
61.200418751181026,61.675635833351556,19.793354448205594
70.66366321627079,70.96649344199412,21.208998518176834
40.07554553224095,89.56756347200177,39.01893877416739
11.37587524382367,79.27526904488874,10.230712040727997
10.137785198140888,41.04797028156352,-1.8830419950405424
42.007587115387686,28.37425315232817,70.05638860594503
80.26377013711591,-0.5907349672119875,61.13716000428578
40.442212839056346,40.97354854941947,49.62180452787663
91.02818570999284,90.23602608504369,49.33416540316593
-0.5875758684653766,0.19386493780536446,49.95974145658301
79.33685193954513,10.195268576749383,-0.3711413455903763
69.83050598938118,90.925443783585,8.595938087916075
78.11880218237529,72.32161909875357,49.071670310974255
0.3344096611529203,30.23421623377182,50.058062949801354
60.867066328501515,78.86849831144968,70.87870003447125
70.35057399715483,78.64970878679064,61.36145572306582
89.38772953647809,39.3624785702725,79.08987969640684
29.254234893195814,0.18064837902049405,69.66086488092509
71.25264433841862,0.4203425807891106,60.131925109204204
89.16313769648221,70.41937543861121,70.6827421117046
79.11034306708113,89.24326878687366,71.5726415903798
0.9634691624427408,50.94730492226236,30.52105071636543
50.73345938631546,60.300043278245425,-0.14546796989621885
29.387992384250804,20.159954272323688,38.16685057726729
68.34532045739708,91.48280067019427,91.6671136911112
38.92275625060799,10.338377593307252,78.40999576374533
19.453747940984776,20.433003902197367,32.72757689613834
-1.5935497953990987,7.940091380337722,89.48441965446122
40.83463223817607,59.04255811499141,18.875591712438162
11.65198564826989,90.26292949309416,-0.3520743142865407
59.840843018587165,60.72616066200947,70.45617637469853
59.85382758651387,69.51132524743113,58.22386479960518
11.27686529708012,20.62797690712337,49.46036648791261
59.78731869518578,89.62712763883928,87.78524613914537
21.012399018581483,90.31466511078257,18.927692006042967
30.48682256249614,68.82317824291809,18.81555527662758
-0.7402441674790845,1.1193244156366702,50.38548156393595
1.0620426090576651,49.992406629377435,39.15318030727085
68.7625775030014,89.84065728011538,21.002847792714302
81.12601232110035,-1.3592530351724852,20.230294116591082
60.453437307598726,61.298562402287395,10.794571943488663
69.18614541176923,80.62905220658091,50.71660013337127
39.231687924293475,89.24810172504348,71.2839909136095
90.32316112755029,10.101753321653884,89.36470823073812
8.793070780356738,60.73666568404553,69.46644584362747
70.91501968606032,81.5369892097838,60.66527485491599
61.43619273159442,10.705766256266273,59.42490330826965
10.305093761187898,29.837809737366726,82.31281636683391
29.964154562444307,69.91948771312539,69.45853173502819
50.89221765411858,70.82916570970106,10.524992399162516
11.531002067581538,80.40497500687653,9.008711586603793
9.834191875100464,12.019509826688054,0.3578180247034333
31.217480013762234,2.447072152219373,79.94092582015402
69.11226108174601,78.76309558280096,89.26448586345768
80.77969183876988,29.623463189424605,89.06772657777654
30.273931028812587,61.76633776837179,80.94419681064268
21.58863449788592,1.0468768270219544,20.22798923988621
58.566649500879514,39.72185116222764,-0.5181641734449208
-1.701595625133141,29.410011518118154,60.09329094443821
11.105438760355339,39.08165726157078,89.3770051471455
8.979508851907713,50.337391873485885,29.426623790554977
81.2737244044265,90.91535010940994,0.10647046566048646
81.96297345406256,88.81221701673503,81.08660931535402
31.5035499893011,69.9418003235798,9.592411060067565
30.27895440045919,91.87890654695819,30.252880723835947
91.3706914166941,31.04808363599929,58.84960287398255
89.47804365315255,0.2912237048292721,79.38592676094717
69.35825876105433,40.523060092644684,-0.5197859755007239
30.970071977694325,19.54745485963184,89.0220452020956
19.51620573155193,79.66135194438718,71.78206032003797
51.43344853204622,19.17100058328719,69.43760547581195
89.60183792426989,90.94774140161151,89.93822542194027
91.19437380260818,28.397734684888974,19.992227621078648
59.138082506123204,19.03719057232263,1.3081168032965262
90.85830506021485,60.09924327077152,70.96886237164001
0.015357311006878965,41.53922323875596,80.56454198702664
39.98305932588142,9.745677172429566,-0.9535524052679125
9.826683030008503,9.203979553584027,80.10762563675672
49.3711720105607,91.23761400717174,58.40769202675448
39.495200726135714,88.22534043193996,79.0132467999113
89.64504128576412,19.619883671178695,89.90834123852908
12.062697056004597,49.420742281120425,70.85622732697706
90.61554854293605,31.208066792352493,39.72424940206141
88.40566367856339,89.66388626343648,80.17216300523074
40.158747816414575,58.875857319571445,91.37620194316008
50.19674885401967,89.03952891758611,79.69040299342986
29.71021758968836,50.0304013363947,60.76311031691352
49.50797461168927,30.77820867031344,80.4715034926559
29.543509248042312,9.815231173178208,90.67194077669336
49.94120561854159,10.45604054083399,20.415561128544578
40.42517733508816,58.962871823424386,80.12181406956311
-0.3205267020550745,39.67241813879214,31.922929967458273
50.23213410847998,19.285207728380488,10.586519349517586
50.670453748865405,90.22082995634464,58.99500245319743
19.685610335506166,60.33173818544983,50.696468692135795
50.448644569300875,90.4771213953869,21.808074557085718
0.7704880456973132,49.35090594097586,39.51760843709405
-0.3954348355213718,60.07122812494816,58.77123229608112
49.0321777051527,53.265037385848935,39.92713608176964
70.93582184513528,8.752315267202677,20.247623004809512
30.64929985844266,71.33046928829371,49.4611404071523
71.09240465980238,40.34606477146405,60.13609486641669
90.30119712951443,20.099039367874415,8.92304404302324
60.59377710291469,39.61003046633565,40.37467630912339
20.35505043475095,19.46309471205179,71.43160100277605
9.353693860130283,89.64972991867748,8.522066047358464
20.970275758966054,29.781686158957335,82.07920590296926
70.50200048712273,49.05262166214148,40.96638866245304
40.450468874047665,69.95341916881148,49.822986157444305
28.648048529222923,80.83011356408954,50.499664272461935
19.750905950832824,10.650511228248842,69.73724296321308
40.1291051484342,29.258535149789164,41.02966191796695
79.9059018816008,81.288638789237,79.52059521228196
2.4982683122373732,89.69655946298074,22.014556708264962
10.225139651412576,79.83200470602178,20.234460812019318
60.02194187444229,30.014676226285626,29.46326794009163
20.500032028083652,48.2171583428028,30.264609211195964
30.50336184612586,0.346938294306664,19.129074632915206
79.83355948331922,30.039349611326955,59.896368514615126
79.99243115403937,80.78557782139919,41.46852613412915
38.511688319428906,80.7965965925973,49.568779210135894
49.945366133998874,10.68913894333136,-1.2453955343736638
90.01426851708098,90.72864886116848,78.9443306680097
60.31388695131784,9.730333635856562,60.17455917502071
29.605393237695623,81.72941087508536,29.30214936927974
79.85645733268692,90.37929467545139,71.66135034729531
90.39461206306606,79.86827036123854,90.77016950251497
90.23241530380643,38.66012459812941,28.195302268689716
38.78664784828033,20.829270020031334,29.268120106561124
51.15286325608963,9.757228984551054,59.816775559218
